amount,balance,trans_type_UNKNOWN,trans_type_WITHDRAWAL,trans_operation_COLLECTION_FROM_OTHER_BANK,trans_operation_CREDIT_IN_CASH,trans_operation_REMITTANCE_TO_OTHER_BANK,trans_operation_UNKNOWN,trans_operation_WITHDRAWAL_IN_CASH,trans_k_symbol_INSURANCE_PAYMENT,trans_k_symbol_INTEREST_CREDITED,trans_k_symbol_LOAN_PAYMENT,trans_k_symbol_OLD_AGE_PENSION,trans_k_symbol_PAYMENT_ON_STATEMENT,trans_k_symbol_SANCTION_INTEREST,trans_k_symbol_UNKNOWN,cluster
10084.0,14518.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22968.0,98288.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
13490.0,58749.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5071.0,30917.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24656.0,55782.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
13641.0,73828.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6220.0,27121.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12740.0,39589.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5000.0,29097.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3100.0,40064.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24409.0,75671.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
31786.0,74007.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
17516.0,31380.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
23274.0,71133.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16850.0,69677.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14233.0,33629.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
23193.0,63337.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14319.0,98036.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3077.0,17801.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3124.0,17766.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1200.0,18224.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
21280.0,76770.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
38963.0,79191.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
25142.0,120957.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
16230.0,32434.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16422.0,39204.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3106.0,16958.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
23108.0,71150.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3229.0,16504.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
10970.0,46584.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
21141.0,71604.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24662.0,57010.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14779.0,40767.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
8063.0,70445.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14379.0,77643.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
18948.0,46466.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10104.0,27205.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10938.0,36232.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10295.0,53271.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
41912.0,62828.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
18101.0,26175.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
7039.0,47056.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
25349.0,105988.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
26103.0,132091.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20266.0,40630.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4507.0,18716.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5356.0,47799.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4345.0,9215.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
29871.0,64254.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5131.0,55297.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6446.0,34399.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
13963.0,29111.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20248.0,34253.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15383.0,41905.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16980.0,59480.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17581.0,78466.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
26118.0,36456.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
19613.0,58092.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
23726.0,41402.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
21914.0,68345.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5003.0,76176.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
18265.0,66081.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11392.0,49417.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19309.0,63068.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3300.0,52717.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11470.0,48999.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16677.0,32141.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
19382.0,47843.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15582.0,25620.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
38024.0,140595.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
18983.0,44283.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17477.0,33453.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
23103.0,133894.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
33070.0,63739.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3583.0,15007.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
20482.0,52242.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15011.0,41706.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15664.0,27379.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17589.0,55428.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20176.0,21337.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20833.0,44748.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4606.0,59169.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5600.0,36866.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12696.0,70704.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20236.0,53137.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
49752.0,112185.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3851.0,18353.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3219.0,32279.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3415.0,24423.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3481.0,27660.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
5135.0,18817.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
44692.0,55182.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
2400.0,31709.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14212.0,39460.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16768.0,41597.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6169.0,47148.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19187.0,47218.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3332.0,17492.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
12875.0,39581.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
8119.0,32800.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17794.0,78157.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19720.0,27600.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16560.0,43474.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3033.0,14939.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
21848.0,57167.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10432.0,22260.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12342.0,30789.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24423.0,38805.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
45027.0,143547.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
8834.0,32923.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16529.0,36604.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22274.0,79457.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
43743.0,107648.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
9608.0,54007.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16130.0,65148.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22814.0,66410.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9106.0,36010.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3421.0,27288.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
35557.0,118886.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
20236.0,60183.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
16873.0,36520.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3494.0,27187.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
24802.0,40839.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3271.0,19532.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
12194.0,24612.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19987.0,62521.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19069.0,58655.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2968.0,29228.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
7600.0,33316.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17752.0,47776.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4633.0,39758.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
21854.0,74548.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4553.0,26399.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14347.0,47420.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24650.0,50129.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
9615.0,2173.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9140.0,49256.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24912.0,66182.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
41682.0,92166.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
13185.0,22846.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9785.0,27599.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
25317.0,96954.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
9650.0,27252.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24182.0,71895.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5206.0,24773.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3300.0,57639.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20061.0,84919.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
26015.0,44825.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
5692.0,22780.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3273.0,46023.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3081.0,16444.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
15787.0,37564.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24085.0,97531.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14631.0,70881.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10412.0,24556.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
29255.0,115463.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
7191.0,24356.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
29384.0,106764.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
25920.0,56504.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
24756.0,86386.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24366.0,45600.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11128.0,32880.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4283.0,23835.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2700.0,34000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
35548.0,65364.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
15152.0,51041.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12417.0,21745.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11542.0,64705.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14463.0,40438.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3983.0,19313.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
21312.0,124516.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3100.0,15327.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
23143.0,75568.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3153.0,16704.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
21526.0,63322.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19587.0,50112.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
8155.0,54594.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
21502.0,57916.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
23230.0,21805.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3304.0,18135.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
5146.0,31074.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
7784.0,22621.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
23715.0,73454.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
21052.0,55067.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19052.0,41965.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6210.0,22924.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
37869.0,115666.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22064.0,62080.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
36880.0,93886.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
2500.0,94112.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5633.0,64808.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4144.0,49581.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15172.0,45671.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
23263.0,38013.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4689.0,52858.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3700.0,59387.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4800.0,19600.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11542.0,65476.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14313.0,60374.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
13875.0,25465.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
46807.0,99457.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
16431.0,68022.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2300.0,35010.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12043.0,50602.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11731.0,39688.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16714.0,30952.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2929.0,19470.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
12781.0,56850.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
18648.0,39266.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4391.0,21748.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
38369.0,67082.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
11142.0,72425.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
37346.0,53364.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
4537.0,18316.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22620.0,54689.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3255.0,17174.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
9624.0,46712.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20051.0,51860.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22852.0,55281.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19816.0,56040.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
35644.0,120056.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
38348.0,83586.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
7700.0,58956.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14878.0,34421.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
32245.0,72585.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
300.0,12752.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3704.0,26448.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3456.0,19192.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
15719.0,21893.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3400.0,40587.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1900.0,36979.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4483.0,30653.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12792.0,65398.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2981.0,15000.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
21525.0,45233.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
23438.0,49028.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10356.0,18821.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
32778.0,73661.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
12903.0,71558.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9254.0,46305.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19513.0,60248.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
43928.0,90263.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
27076.0,42978.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
20782.0,70315.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
23038.0,104447.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
13000.0,47730.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14943.0,37606.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
500.0,43525.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1800.0,76541.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12800.0,50087.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20646.0,42641.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
7093.0,47529.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
8902.0,112829.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3868.0,16370.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3112.0,19206.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3182.0,18743.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
2924.0,15945.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
30876.0,103514.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4142.0,68288.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6400.0,46008.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
500.0,14346.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
7979.0,19001.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16937.0,84728.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
49512.0,70639.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11878.0,19491.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
300.0,-8491.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12970.0,40097.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
44992.0,92379.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3451.0,28653.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
16392.0,36384.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1200.0,30588.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5755.0,17749.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2956.0,22928.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
12282.0,67725.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24015.0,104002.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6704.0,34869.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
29650.0,102644.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1000.0,34852.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
21769.0,63805.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
7800.0,52097.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2924.0,14887.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3110.0,21340.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
19902.0,63129.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
8056.0,14286.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11231.0,40548.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4700.0,55704.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20721.0,43747.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
16519.0,35186.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14875.0,43698.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16592.0,33819.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20167.0,56382.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2200.0,68820.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3300.0,47992.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1400.0,45356.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20544.0,55930.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20729.0,28726.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
44110.0,103834.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
5285.0,38079.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5746.0,42924.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15263.0,54693.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
42244.0,79767.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3401.0,29182.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
43825.0,83732.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
37475.0,76052.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
31115.0,96309.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
21553.0,54891.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
44884.0,84827.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5319.0,6939.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3975.0,31005.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
7800.0,66733.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2928.0,88702.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
32381.0,93762.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
46473.0,72435.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
45018.0,90026.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19649.0,31929.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
5115.0,18096.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19106.0,73332.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1600.0,32206.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2900.0,43669.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
18729.0,47464.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9969.0,51209.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12507.0,75881.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
7143.0,49597.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
30879.0,81159.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
36273.0,97532.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15457.0,49849.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16840.0,51061.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3471.0,57805.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3098.0,19576.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
6995.0,42209.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22011.0,82461.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5765.0,87383.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24650.0,63265.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5200.0,19825.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6600.0,44352.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20806.0,98077.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15602.0,55468.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20612.0,46925.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1400.0,43596.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2900.0,15698.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3686.0,54015.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
5177.0,29762.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
